m	n	result	time
1000000	74000	false	7200
1000000	74000	false	1100
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	74000	false	600
1000000	75000	false	6900
1000000	75000	false	700
1000000	75000	false	700
1000000	75000	false	700
1000000	75000	false	600
1000000	75000	false	700
1000000	75000	false	700
1000000	75000	false	800
1000000	75000	false	700
1000000	75000	false	700
1000000	76000	false	6300
1000000	76000	false	600
1000000	76000	false	600
1000000	76000	false	600
1000000	76000	false	600
1000000	76000	false	500
1000000	76000	false	600
1000000	76000	false	600
1000000	76000	false	600
1000000	76000	false	500
1000000	77000	false	6200
1000000	77000	false	800
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	77000	false	700
1000000	78000	false	7400
1000000	78000	false	800
1000000	78000	false	700
1000000	78000	false	700
1000000	78000	false	1200
1000000	78000	false	700
1000000	78000	false	700
1000000	78000	false	700
1000000	78000	false	700
1000000	78000	false	1100
1000000	79000	false	7800
1000000	79000	false	900
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	79000	false	700
1000000	80000	false	6700
1000000	80000	false	800
1000000	80000	false	1000
1000000	80000	false	800
1000000	80000	false	800
1000000	80000	false	800
1000000	80000	false	800
1000000	80000	false	900
1000000	80000	false	900
1000000	80000	false	800
1000000	81000	true	4600
1000000	81000	true	500
1000000	81000	true	500
1000000	81000	true	400
1000000	81000	true	500
1000000	81000	true	600
1000000	81000	true	500
1000000	81000	true	400
1000000	81000	true	400
1000000	81000	true	400
1000000	82000	true	10900
1000000	82000	true	2100
1000000	82000	true	800
1000000	82000	true	700
1000000	82000	true	700
1000000	82000	true	800
1000000	82000	true	600
1000000	82000	true	700
1000000	82000	true	700
1000000	82000	true	700
1000000	83000	true	2600
1000000	83000	true	800
1000000	83000	true	800
1000000	83000	true	700
1000000	83000	true	2600
1000000	83000	true	800
1000000	83000	true	800
1000000	83000	true	1300
1000000	83000	true	1500
1000000	83000	true	900
1000000	84000	false	7600
1000000	84000	false	800
1000000	84000	false	700
1000000	84000	false	800
1000000	84000	false	700
1000000	84000	false	700
1000000	84000	false	700
1000000	84000	false	1200
1000000	84000	false	1300
1000000	84000	false	1200
1000000	85000	true	3000
1000000	85000	true	500
1000000	85000	true	500
1000000	85000	true	500
1000000	85000	true	400
1000000	85000	true	400
1000000	85000	true	700
1000000	85000	true	600
1000000	85000	true	600
1000000	85000	true	600
1000000	86000	false	7200
1000000	86000	false	1200
1000000	86000	false	900
1000000	86000	false	900
1000000	86000	false	1000
1000000	86000	false	1000
1000000	86000	false	1000
1000000	86000	false	1000
1000000	86000	false	1000
1000000	86000	false	800
1000000	87000	false	9400
1000000	87000	false	1400
1000000	87000	false	1400
1000000	87000	false	1400
1000000	87000	false	1400
1000000	87000	false	1400
1000000	87000	false	1300
1000000	87000	false	1300
1000000	87000	false	1300
1000000	87000	false	1400
1000000	88000	false	21600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	600
1000000	88000	false	700
1000000	88000	false	600
1000000	89000	true	10100
1000000	89000	true	17300
1000000	89000	true	3900
1000000	89000	true	1300
1000000	89000	true	1000
1000000	89000	true	1600
1000000	89000	true	1400
1000000	89000	true	1400
1000000	89000	true	1600
1000000	89000	true	1100
1000000	90000	false	7400
1000000	90000	false	1400
1000000	90000	false	1100
1000000	90000	false	1100
1000000	90000	false	1000
1000000	90000	false	1200
1000000	90000	false	1500
1000000	90000	false	1300
1000000	90000	false	1300
1000000	90000	false	1200
1000000	91000	false	7100
1000000	91000	false	1200
1000000	91000	false	1100
1000000	91000	false	1200
1000000	91000	false	1100
1000000	91000	false	1200
1000000	91000	false	1300
1000000	91000	false	1100
1000000	91000	false	1100
1000000	91000	false	1300
1000000	92000	false	7400
1000000	92000	false	1300
1000000	92000	false	1200
1000000	92000	false	1200
1000000	92000	false	1200
1000000	92000	false	1300
1000000	92000	false	1300
1000000	92000	false	1300
1000000	92000	false	2900
1000000	92000	false	1300
1000000	93000	false	7700
1000000	93000	false	1400
1000000	93000	false	1200
1000000	93000	false	1300
1000000	93000	false	1300
1000000	93000	false	1300
1000000	93000	false	1200
1000000	93000	false	1300
1000000	93000	false	1400
1000000	93000	false	1300
1000000	94000	false	21000
